CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13325,1,240,81,675.0,675.0,12,0.0,1,0,0.0
13508,1,24,243,111.0,111.0,12,0.0,1,0,0.0
17475,1,178,79,194.0,194.0,14,0.0,1,0,0.0
13932,1,72,294,307.0,307.0,16,0.0,1,0,0.0
15776,1,138,133,242.0,242.0,18,0.0,1,0,0.0
12956,1,34,306,108.0,108.0,19,0.0,1,0,0.0
13485,1,277,233,454.0,454.0,23,0.0,1,0,0.0
16063,1,262,260,335.0,335.0,23,0.0,1,0,0.0
17344,1,65,46,158.0,158.0,31,0.0,1,0,0.0
15335,1,79,53,170.0,170.0,34,0.0,1,0,0.0
16415,1,178,44,200.0,200.0,45,0.0,1,0,0.0
13017,1,48,7,204.0,204.0,1,0.0,1,0,0.0
12917,1,120,128,594.0,594.0,2,0.0,1,0,0.0
12734,1,88,352,110.0,110.0,4,0.0,1,0,0.0
14795,1,17,166,131.0,131.0,6,0.0,1,0,0.0
14353,1,64,215,91.0,91.0,6,0.0,1,0,0.0
13866,1,57,74,146.0,146.0,7,0.0,1,0,0.0
17805,1,478,73,512.0,512.0,10,0.0,1,0,0.0
17517,1,102,308,154.0,154.0,11,0.0,1,0,0.0
14666,1,155,24,180.0,180.0,13,0.0,1,0,0.0
14687,1,470,106,628.0,628.0,15,0.0,1,0,0.0
17973,1,176,51,337.0,337.0,15,0.0,1,0,0.0
17678,1,207,263,298.0,298.0,16,0.0,1,0,0.0
13419,1,275,63,221.0,221.0,16,0.0,1,0,0.0
14536,1,39,259,171.0,171.0,18,0.0,1,0,0.0
13621,1,343,116,214.0,214.0,19,0.0,1,0,0.0
17510,1,214,24,308.0,308.0,20,0.0,1,0,0.0
15010,1,184,35,309.0,309.0,20,0.0,1,0,0.0
18006,1,220,23,445.0,445.0,21,0.0,1,0,0.0
14413,1,67,362,121.0,121.0,22,0.0,1,0,0.0
15975,1,243,84,371.0,371.0,24,0.0,1,0,0.0
15142,1,365,46,499.0,499.0,26,0.0,1,0,0.0
17957,1,275,66,111.0,111.0,30,0.0,1,0,0.0
15585,1,320,176,455.0,455.0,31,0.0,1,0,0.0
16753,1,189,58,224.0,224.0,34,0.0,1,0,0.0
14966,1,179,14,183.0,183.0,35,0.0,1,0,0.0
16485,1,235,77,364.0,364.0,41,0.0,1,0,0.0
17597,1,1176,213,2044.0,2044.0,55,0.0,1,0,0.0
14549,1,136,311,289.0,289.0,56,0.0,1,0,0.0
13357,1,321,257,609.0,609.0,85,0.0,1,0,0.0
15004,1,622,147,1220.0,1220.0,153,0.0,1,0,0.0
15668,1,72,217,76.0,76.0,1,0.0,1,0,0.0
17291,1,72,308,551.0,551.0,1,0.0,1,0,0.0
15753,1,144,304,79.0,79.0,1,0.0,1,0,0.0
14582,1,73,40,114.0,114.0,6,0.0,1,0,0.0
17206,1,76,53,204.0,204.0,7,0.0,1,0,0.0
16828,1,58,112,114.0,114.0,7,0.0,1,0,0.0
17647,1,30,65,133.0,133.0,7,0.0,1,0,0.0
17538,1,134,25,98.0,98.0,9,0.0,1,0,0.0
16050,1,278,173,138.0,138.0,10,0.0,1,0,0.0
16680,1,94,43,184.0,184.0,10,0.0,1,0,0.0
14863,1,132,29,267.0,267.0,11,0.0,1,0,0.0
12837,1,24,173,134.0,134.0,12,0.0,1,0,0.0
15925,1,93,194,207.0,207.0,12,0.0,1,0,0.0
15886,1,147,60,181.0,181.0,12,0.0,1,0,0.0
15607,1,202,336,105.0,105.0,13,0.0,1,0,0.0
12489,1,103,336,299.0,299.0,14,0.0,1,0,0.0
15396,1,122,112,288.0,288.0,14,0.0,1,0,0.0
15540,1,200,11,213.0,213.0,15,0.0,1,0,0.0
15319,1,175,283,205.0,205.0,16,0.0,1,0,0.0
13273,1,153,113,139.0,139.0,16,0.0,1,0,0.0
16715,1,642,78,302.0,302.0,19,0.0,1,0,0.0
12365,1,173,291,321.0,321.0,21,0.0,1,0,0.0
16404,1,157,70,443.0,443.0,23,0.0,1,0,0.0
14174,1,94,33,134.0,134.0,26,0.0,1,0,0.0
15435,1,54,22,149.0,149.0,29,0.0,1,0,0.0
17843,1,88,303,198.0,198.0,35,0.0,1,0,0.0
16721,1,172,262,292.0,292.0,37,0.0,1,0,0.0
17385,1,197,14,256.0,256.0,42,0.0,1,0,0.0
16024,1,377,12,246.0,246.0,60,0.0,1,0,0.0
12847,1,873,22,844.0,844.0,72,0.0,1,0,0.0
17347,1,216,86,229.0,229.0,1,0.0,1,0,0.0
17986,1,10,56,21.0,21.0,1,0.0,1,0,0.0
16565,1,46,364,174.0,174.0,3,0.0,1,0,0.0
16784,1,24,19,108.0,108.0,3,0.0,1,0,0.0
16387,1,44,322,94.0,94.0,4,0.0,1,0,0.0
18169,1,61,60,203.0,203.0,9,0.0,1,0,0.0
18066,1,108,75,318.0,318.0,10,0.0,1,0,0.0
14271,1,88,225,112.0,112.0,10,0.0,1,0,0.0
13712,1,352,246,229.0,229.0,10,0.0,1,0,0.0
15895,1,94,149,179.0,179.0,11,0.0,1,0,0.0
13980,1,172,60,200.0,200.0,11,0.0,1,0,0.0
16961,1,125,116,234.0,234.0,14,0.0,1,0,0.0
12812,1,164,44,230.0,230.0,15,0.0,1,0,0.0
16177,1,95,50,332.0,332.0,15,0.0,1,0,0.0
16482,1,346,15,221.0,221.0,18,0.0,1,0,0.0
14888,1,184,207,369.0,369.0,20,0.0,1,0,0.0
17767,1,128,15,271.0,271.0,21,0.0,1,0,0.0
16574,1,416,71,451.0,451.0,28,0.0,1,0,0.0
16104,1,122,61,298.0,298.0,28,0.0,1,0,0.0
15551,1,218,36,436.0,436.0,29,0.0,1,0,0.0
12390,1,350,79,505.0,505.0,31,0.0,1,0,0.0
12769,1,356,238,1144.0,1144.0,32,0.0,1,0,0.0
16769,1,80,260,362.0,362.0,33,0.0,1,0,0.0
17911,1,223,9,366.0,366.0,39,0.0,1,0,0.0
18126,1,129,60,199.0,199.0,51,0.0,1,0,0.0
15457,1,132,262,237.0,237.0,56,0.0,1,0,0.0
13607,1,288,40,676.0,676.0,93,0.0,1,0,0.0
16222,1,325,318,774.0,774.0,120,0.0,1,0,0.0
12357,1,2708,33,6208.0,6208.0,131,0.0,1,0,0.0
17163,2,66,21,293.0,147.0,3,14.0,2,0,0.0
13493,2,377,275,499.0,250.0,5,2.2,2,0,0.0
16634,2,82,222,218.0,109.0,9,18.63,2,0,0.0
12592,2,288,92,402.0,201.0,10,8.07,2,0,0.0
16313,2,165,3,274.0,137.0,16,3.07,2,0,0.0
14479,2,117,253,316.0,158.0,18,6.53,2,0,0.0
15057,2,668,275,1490.0,745.0,25,1.67,2,0,0.0
14037,2,46,176,147.0,74.0,27,6.96,2,0,0.0
13810,2,307,28,828.0,414.0,30,0.87,2,0,0.0
17298,2,387,101,498.0,249.0,30,0.79,2,0,0.0
16083,2,908,100,1318.0,659.0,31,8.63,2,0,0.0
14550,2,389,10,757.0,379.0,38,0.72,2,0,0.0
15522,2,572,32,398.0,199.0,47,0.98,2,0,0.0
13707,2,351,267,806.0,403.0,48,1.02,2,0,0.0
16402,2,146,264,293.0,147.0,55,1.86,2,0,0.0
16980,2,739,255,1028.0,514.0,71,0.45,2,0,0.0
13569,2,155,17,337.0,169.0,72,4.55,2,0,0.0
17890,2,402,322,587.0,294.0,88,0.42,2,0,0.0
16121,2,576,57,855.0,428.0,170,0.78,2,0,0.0
17468,2,116,10,137.0,69.0,5,1.0,2,0,0.0
12547,2,132,197,152.0,76.0,6,16.4,2,0,0.0
18064,2,384,133,814.0,407.0,7,17.0,2,0,0.0
18154,2,255,3,399.0,200.0,15,2.0,2,0,0.0
14960,2,221,8,221.0,111.0,23,6.23,2,0,0.0
13759,2,287,33,659.0,330.0,24,1.54,2,0,0.0
17594,2,550,85,993.0,497.0,42,3.45,2,0,0.0
17397,2,250,22,681.0,341.0,88,0.0,2,0,0.0
18252,2,234,50,518.0,259.0,90,1.3,2,0,0.0
15531,2,1085,8,1972.0,986.0,196,0.1,2,0,0.0
16692,2,151,256,1126.0,563.0,1,32.0,2,0,0.0
14220,2,272,247,632.0,316.0,21,5.5,2,0,0.0
13649,2,139,256,347.0,174.0,23,4.95,2,0,0.0
12394,2,808,63,1080.0,540.0,25,6.38,2,0,0.0
18018,2,55,108,122.0,61.0,29,3.25,2,0,0.0
13918,2,1140,49,1213.0,607.0,30,7.0,2,0,0.0
13557,2,546,28,584.0,292.0,31,7.64,2,0,0.0
13402,2,479,127,621.0,311.0,32,6.42,2,0,0.0
17447,2,443,40,542.0,271.0,33,0.89,2,0,0.0
12653,2,919,148,2210.0,1105.0,37,3.5,2,0,0.0
15762,2,251,65,584.0,292.0,37,0.33,2,0,0.0
16354,2,150,63,396.0,198.0,38,0.24,2,0,0.0
12673,2,349,5,575.0,288.0,41,8.03,2,0,0.0
16411,2,131,19,212.0,106.0,41,8.12,2,0,0.0
17771,2,283,56,245.0,123.0,50,5.12,2,0,0.0
14067,2,361,63,375.0,188.0,51,0.63,2,0,0.0
18001,2,362,12,415.0,208.0,56,1.32,2,0,0.0
16368,2,251,2,480.0,240.0,58,0.37,2,0,0.0
13544,2,112,39,276.0,138.0,76,2.6,2,0,0.0
15661,2,236,317,310.0,155.0,4,5.25,2,0,0.0
14495,2,62,50,124.0,62.0,6,14.0,2,0,0.0
12386,2,354,337,402.0,201.0,10,3.22,2,0,0.0
13416,2,142,43,713.0,357.0,11,2.06,2,0,0.0
17018,2,176,40,920.0,460.0,15,19.0,2,0,0.0
14538,2,155,64,388.0,194.0,19,10.61,2,0,0.0
17376,2,86,70,203.0,102.0,23,10.43,2,0,0.0
16884,2,320,37,430.0,215.0,26,0.0,2,0,0.0
13368,2,326,256,573.0,287.0,28,2.96,2,0,0.0
13189,2,842,18,261.0,131.0,29,3.43,2,0,0.0
15918,2,153,190,334.0,167.0,33,2.05,2,0,0.0
12458,2,502,71,787.0,394.0,34,6.09,2,0,0.0
12762,2,1220,7,1703.0,852.0,61,0.26,2,0,0.0
17082,2,1049,33,2004.0,1002.0,75,3.56,2,0,0.0
16788,2,303,123,593.0,297.0,137,0.9,2,0,0.0
16200,2,516,4,1069.0,535.0,149,0.93,2,0,0.0
14682,2,80,187,52.0,26.0,1,13.0,2,0,0.0
14882,2,158,26,590.0,295.0,6,0.7,2,0,0.0
13133,2,32,273,110.0,55.0,7,5.0,2,0,0.0
16596,2,97,15,250.0,125.0,12,31.82,2,0,0.0
17256,2,141,107,240.0,120.0,12,13.6,2,0,0.0
15139,2,208,239,179.0,90.0,13,8.0,2,0,0.0
15186,2,215,14,411.0,206.0,17,8.56,2,0,0.0
12596,2,468,51,450.0,225.0,24,7.92,2,0,0.0
17708,2,90,187,263.0,132.0,28,4.15,2,0,0.0
14128,2,564,60,638.0,319.0,40,4.33,2,0,0.0
15732,2,215,212,294.0,147.0,13,12.23,2,0,0.0
14555,2,122,57,313.0,157.0,18,13.56,2,0,0.0
14150,2,496,35,659.0,330.0,23,12.96,2,0,0.0
14481,2,489,164,637.0,319.0,25,4.21,2,0,0.0
15492,2,483,28,659.0,330.0,32,1.35,2,0,0.0
15883,2,223,2,396.0,198.0,42,0.65,2,0,0.0
12794,2,592,53,860.0,430.0,43,1.02,2,0,0.0
12844,2,125,29,326.0,163.0,47,1.98,2,0,0.0
13655,2,605,114,933.0,467.0,52,2.31,2,0,0.0
13657,2,208,10,367.0,184.0,15,13.57,2,0,0.0
14496,2,159,311,539.0,270.0,16,3.39,2,0,0.0
18040,2,148,19,357.0,179.0,18,12.56,2,0,0.0
17898,2,190,85,152.0,76.0,27,4.48,2,0,0.0
17242,2,611,108,1135.0,568.0,30,1.85,2,0,0.0
14539,2,428,15,537.0,269.0,31,0.9,2,0,0.0
15252,2,522,36,741.0,371.0,44,3.4,2,0,0.0
13363,2,708,17,893.0,447.0,46,0.46,2,0,0.0
15948,2,567,8,955.0,478.0,51,0.59,2,0,0.0
14672,2,454,234,766.0,383.0,58,1.68,2,0,0.0
14921,2,953,30,1316.0,658.0,78,2.22,2,0,0.0
17259,2,388,148,581.0,291.0,104,1.91,2,0,0.0
16367,2,643,37,801.0,401.0,123,2.58,2,0,0.0
13566,2,567,40,857.0,429.0,134,0.24,2,0,0.0
18146,2,153,140,160.0,80.0,10,8.78,2,0,0.0
17384,2,88,19,336.0,168.0,12,14.21,2,0,0.0
12763,2,316,138,494.0,247.0,16,13.53,2,0,0.0
17852,2,53,11,114.0,57.0,21,0.0,2,0,0.0
12363,2,408,109,552.0,276.0,23,6.0,2,0,0.0
17704,2,343,168,885.0,443.0,27,2.37,2,0,0.0
17362,2,191,239,312.0,156.0,30,2.06,2,0,0.0
17223,2,109,310,382.0,191.0,42,1.26,2,0,0.0
17432,2,207,18,366.0,183.0,44,0.4,2,0,0.0
17250,2,167,3,382.0,191.0,55,4.67,2,0,0.0
13030,2,348,11,752.0,376.0,76,3.91,2,0,0.0
17321,2,364,8,657.0,329.0,94,0.6,2,0,0.0
13452,2,2,259,590.0,295.0,1,11.0,2,0,0.0
12450,2,128,156,198.0,99.0,7,2.43,2,0,0.0
17760,2,239,21,288.0,144.0,25,14.63,2,0,0.0
14570,2,94,280,217.0,109.0,28,0.0,2,0,0.0
15714,2,186,11,330.0,165.0,34,2.0,2,0,0.0
16479,2,102,10,301.0,151.0,35,0.0,2,0,0.0
16364,2,279,11,706.0,353.0,48,2.45,2,0,0.0
14594,2,183,7,363.0,182.0,48,7.16,2,0,0.0
14452,2,116,10,259.0,130.0,55,1.41,2,0,0.0
17786,2,195,85,267.0,134.0,57,3.45,2,0,0.0
16629,2,489,73,409.0,205.0,58,0.37,2,0,0.0
18156,2,283,12,676.0,338.0,100,2.94,2,0,0.0
17854,2,84,185,311.0,156.0,15,2.93,2,0,0.0
15424,2,554,254,383.0,192.0,17,0.0,2,0,0.0
15852,2,48,186,161.0,81.0,22,0.48,2,0,0.0
13253,2,1572,156,1030.0,515.0,35,5.2,2,0,0.0
17004,2,771,46,1312.0,656.0,38,1.1,2,0,0.0
17772,2,55,10,173.0,87.0,50,0.0,2,0,0.0
13821,2,153,144,386.0,193.0,51,2.0,2,0,0.0
16780,2,270,100,422.0,211.0,51,2.72,2,0,0.0
15889,2,200,156,401.0,201.0,78,2.59,2,0,0.0
17444,2,2118,151,2389.0,1195.0,131,0.16,2,0,0.0
13470,2,100,99,165.0,83.0,7,1.67,2,0,0.0
14354,2,210,5,164.0,82.0,9,3.0,2,0,0.0
15949,2,284,16,365.0,183.0,12,3.0,2,0,0.0
13933,2,205,109,609.0,305.0,23,1.77,2,0,0.0
17181,2,241,57,240.0,120.0,23,14.36,2,0,0.0
12811,2,227,261,459.0,230.0,26,0.81,2,0,0.0
16561,2,244,5,511.0,256.0,29,1.8,2,0,0.0
15757,2,491,65,714.0,357.0,43,3.45,2,0,0.0
15599,2,718,26,762.0,381.0,50,3.47,2,0,0.0
16053,2,1793,32,1512.0,756.0,81,1.07,2,0,0.0
13822,2,611,5,632.0,316.0,90,0.36,2,0,0.0
14670,2,326,280,393.0,197.0,107,0.0,2,0,0.0
17186,2,200,46,144.0,72.0,1,13.0,2,0,0.0
15198,2,120,92,194.0,97.0,10,3.44,2,0,0.0
17668,2,93,1,348.0,174.0,14,2.57,2,0,0.0
17489,2,428,58,377.0,189.0,28,5.46,2,0,0.0
15258,2,142,168,623.0,312.0,32,1.45,2,0,0.0
17664,2,604,18,605.0,303.0,41,4.6,2,0,0.0
17189,2,226,106,384.0,192.0,52,4.29,2,0,0.0
16284,2,535,31,813.0,407.0,87,0.19,2,0,0.0
13805,2,1900,52,925.0,463.0,10,6.33,2,0,0.0
13930,2,274,57,337.0,169.0,15,4.88,2,0,0.0
12915,2,93,148,364.0,182.0,19,10.62,2,0,0.0
13417,2,162,4,641.0,321.0,26,7.41,2,0,0.0
14636,2,241,36,610.0,305.0,27,8.59,2,0,0.0
12510,2,347,142,815.0,408.0,28,6.07,2,0,0.0
17695,2,779,131,765.0,383.0,30,1.15,2,0,0.0
16384,2,260,89,584.0,292.0,33,5.44,2,0,0.0
15103,2,329,31,703.0,352.0,35,1.62,2,0,0.0
15545,2,162,54,289.0,145.0,78,4.0,2,0,0.0
12358,2,242,1,928.0,464.0,12,9.31,2,0,0.0
16519,2,53,25,213.0,107.0,12,30.91,2,0,0.0
12793,2,292,334,461.0,231.0,20,1.71,2,0,0.0
18071,2,260,257,453.0,227.0,23,4.5,2,0,0.0
13311,2,305,4,599.0,300.0,25,5.8,2,0,0.0
18112,2,255,12,353.0,177.0,26,6.16,2,0,0.0
13730,2,488,135,753.0,377.0,38,0.6,2,0,0.0
14508,2,129,22,268.0,134.0,52,1.24,2,0,0.0
14815,2,744,36,779.0,390.0,53,0.6,2,0,0.0
13467,2,580,10,1072.0,536.0,89,0.26,2,0,0.0
13811,2,63,183,520.0,260.0,5,6.11,2,0,0.0
15512,2,68,155,121.0,61.0,7,33.83,2,0,0.0
15869,2,175,277,150.0,75.0,13,0.0,2,0,0.0
16149,2,308,4,281.0,141.0,18,8.06,2,0,0.0
18095,2,419,312,580.0,290.0,20,1.0,2,0,0.0
17934,2,478,51,704.0,352.0,21,0.35,2,0,0.0
12694,2,503,70,762.0,381.0,31,3.29,2,0,0.0
16311,2,394,17,616.0,308.0,35,0.86,2,0,0.0
14020,2,441,16,643.0,322.0,37,1.87,2,0,0.0
18160,2,294,57,638.0,319.0,37,3.76,2,0,0.0
15813,2,603,207,1304.0,652.0,40,0.79,2,0,0.0
17795,2,305,179,343.0,172.0,43,1.93,2,0,0.0
14995,2,102,38,232.0,116.0,53,4.08,2,0,0.0
17913,2,288,58,409.0,205.0,55,5.19,2,0,0.0
17100,2,800,18,972.0,486.0,65,0.0,2,0,0.0
16399,2,245,19,406.0,203.0,67,3.09,2,0,0.0
16244,2,855,211,1523.0,762.0,88,1.78,2,0,0.0
15872,2,187,14,316.0,158.0,101,0.0,2,0,0.0
14785,2,84,10,77.0,39.0,2,2.0,2,0,0.0
17237,2,105,11,315.0,158.0,18,0.61,2,0,0.0
17928,2,68,45,184.0,92.0,22,9.52,2,0,0.0
16441,2,173,67,381.0,191.0,22,9.74,2,0,0.0
16352,2,300,17,494.0,247.0,28,0.74,2,0,0.0
12735,2,363,315,690.0,345.0,37,0.53,2,0,0.0
16667,2,236,68,567.0,284.0,52,4.24,2,0,0.0
15272,2,310,57,722.0,361.0,63,0.45,2,0,0.0
14893,2,799,9,1238.0,619.0,72,0.03,2,0,0.0
15265,2,612,151,1506.0,753.0,76,1.04,2,0,0.0
15850,2,298,19,235.0,118.0,87,1.61,2,0,0.0
12397,2,1250,35,2215.0,1108.0,109,0.8,2,0,0.0
13596,2,384,5,664.0,332.0,133,0.05,2,0,0.0
16855,2,164,23,328.0,164.0,19,1.06,2,0,0.0
14628,2,272,91,672.0,336.0,22,6.57,2,0,0.0
17503,2,486,2,559.0,280.0,36,0.95,2,0,0.0
15829,2,996,99,636.0,318.0,44,0.82,2,0,0.0
12849,2,579,31,993.0,497.0,46,5.27,2,0,0.0
13564,2,635,354,1174.0,587.0,67,0.16,2,0,0.0
14656,2,120,169,291.0,146.0,73,1.44,2,0,0.0
17501,2,160,220,289.0,145.0,18,0.0,2,0,0.0
14645,2,381,156,597.0,299.0,28,4.07,2,0,0.0
12589,2,302,28,575.0,288.0,28,3.59,2,0,0.0
18101,2,87,11,222.0,111.0,37,3.38,2,0,0.0
14379,2,292,44,348.0,174.0,39,5.58,2,0,0.0
16934,2,397,54,931.0,466.0,59,0.0,2,0,0.0
15349,2,321,158,464.0,232.0,65,0.41,2,0,0.0
14998,2,258,170,415.0,208.0,70,0.97,2,0,0.0
17387,2,522,19,747.0,374.0,71,0.17,2,0,0.0
16374,2,236,66,459.0,230.0,100,1.83,2,0,0.0
13283,2,90,59,94.0,47.0,7,20.83,2,0,0.0
14473,2,88,74,234.0,117.0,7,34.67,2,0,0.0
17691,2,134,358,290.0,145.0,18,0.56,2,0,0.0
15230,2,351,239,430.0,215.0,23,0.05,2,0,0.0
17707,2,144,185,152.0,76.0,3,37.75,2,0,0.0
13669,2,237,50,219.0,110.0,9,12.25,2,0,0.0
17409,2,105,184,772.0,386.0,13,5.25,2,0,0.0
13978,2,315,14,197.0,99.0,14,2.14,2,0,0.0
16322,2,231,1,327.0,164.0,28,0.97,2,0,0.0
15014,2,149,43,258.0,129.0,29,4.16,2,0,0.0
13276,2,161,63,591.0,296.0,30,1.24,2,0,0.0
13023,2,280,64,600.0,300.0,35,1.76,2,0,0.0
13565,2,172,19,240.0,120.0,35,8.51,2,0,0.0
15205,2,378,85,653.0,327.0,37,1.17,2,0,0.0
15274,2,619,4,717.0,359.0,44,0.3,2,0,0.0
12717,2,502,151,831.0,416.0,48,1.81,2,0,0.0
14965,2,363,96,596.0,298.0,80,0.0,2,0,0.0
15573,2,354,31,583.0,292.0,87,0.56,2,0,0.0
12669,2,1104,150,1428.0,714.0,96,1.08,2,0,0.0
16253,2,3233,66,3684.0,1842.0,114,1.54,2,0,0.0
16414,2,27,21,126.0,63.0,5,43.0,2,0,0.0
17446,2,198,176,121.0,61.0,6,16.63,2,0,0.0
16189,2,134,15,215.0,108.0,9,6.9,2,0,0.0
12882,2,246,9,1463.0,732.0,12,2.0,2,0,0.0
14819,2,109,64,272.0,136.0,13,10.58,2,0,0.0
13049,2,268,64,657.0,329.0,14,19.46,2,0,0.0
13837,2,182,211,267.0,134.0,17,6.18,2,0,0.0
14658,2,47,5,247.0,124.0,27,3.96,2,0,0.0
13955,2,154,154,323.0,162.0,33,4.72,2,0,0.0
13294,2,453,189,874.0,437.0,48,1.11,2,0,0.0
13656,2,490,164,380.0,190.0,49,3.58,2,0,0.0
13563,2,209,84,778.0,389.0,49,1.15,2,0,0.0
16036,2,716,87,759.0,380.0,55,3.26,2,0,0.0
16320,2,732,172,1038.0,519.0,56,0.73,2,0,0.0
17604,2,169,217,309.0,155.0,57,1.52,2,0,0.0
17783,2,354,72,283.0,142.0,67,2.65,2,0,0.0
15967,2,205,23,398.0,199.0,73,3.73,2,0,0.0
16986,2,1040,29,1873.0,937.0,3,0.0,2,0,0.0
17026,2,97,185,155.0,78.0,4,61.33,2,0,0.0
13321,2,372,72,567.0,284.0,10,1.4,2,0,0.0
14029,2,198,63,468.0,234.0,15,5.71,2,0,0.0
16109,2,612,218,612.0,306.0,18,5.24,2,0,0.0
15847,2,449,38,389.0,195.0,22,11.86,2,0,0.0
15734,2,346,114,1339.0,670.0,25,3.4,2,0,0.0
15232,2,686,113,612.0,306.0,26,0.9,2,0,0.0
16825,2,566,38,775.0,388.0,27,5.44,2,0,0.0
18217,2,491,29,622.0,311.0,27,1.37,2,0,0.0
13292,2,347,38,579.0,290.0,29,8.17,2,0,0.0
12646,2,897,4,1347.0,674.0,43,1.0,2,0,0.0
12508,2,271,26,398.0,199.0,57,0.03,2,0,0.0
12438,2,1169,14,2467.0,1234.0,83,1.32,2,0,0.0
17029,2,400,110,716.0,358.0,1,126.0,2,0,0.0
13525,2,394,14,629.0,315.0,5,46.6,2,0,0.0
13261,2,210,268,944.0,472.0,8,2.13,2,0,0.0
15182,2,253,154,623.0,312.0,24,4.07,2,0,0.0
16243,2,110,33,409.0,205.0,49,0.42,2,0,0.0
16644,2,826,177,834.0,417.0,62,0.56,2,0,0.0
17595,2,228,12,387.0,194.0,68,0.3,2,0,0.0
16386,2,205,28,303.0,152.0,76,2.81,2,0,0.0
12871,2,200,84,381.0,191.0,8,12.3,2,0,0.0
16557,2,111,24,282.0,141.0,11,11.3,2,0,0.0
14416,2,326,22,490.0,245.0,13,1.54,2,0,0.0
14784,2,237,26,290.0,145.0,15,21.21,2,0,0.0
13972,2,187,70,190.0,95.0,15,9.36,2,0,0.0
16091,2,154,154,315.0,158.0,16,2.53,2,0,0.0
15092,2,135,215,458.0,229.0,23,2.72,2,0,0.0
17374,2,85,218,496.0,248.0,24,2.3,2,0,0.0
14788,2,421,7,679.0,340.0,26,0.66,2,0,0.0
14851,2,325,23,511.0,256.0,28,8.59,2,0,0.0
17679,2,729,52,1992.0,996.0,29,1.1,2,0,0.0
18205,2,192,36,517.0,259.0,30,1.23,2,0,0.0
13799,2,402,116,689.0,345.0,32,4.66,2,0,0.0
15402,2,693,148,626.0,313.0,34,1.18,2,0,0.0
15665,2,1654,168,2222.0,1111.0,92,0.65,2,0,0.0
17290,2,397,3,513.0,257.0,92,0.13,2,0,0.0
15054,2,198,12,302.0,151.0,105,0.25,2,0,0.0
15800,2,332,107,697.0,349.0,116,1.2,2,0,0.0
15444,2,759,9,1411.0,706.0,191,0.15,2,0,0.0
15649,2,192,336,816.0,408.0,1,31.0,2,0,0.0
17330,2,120,22,364.0,182.0,5,8.8,2,0,0.0
15381,2,171,213,597.0,299.0,8,7.71,2,0,0.0
15355,2,45,29,277.0,139.0,9,1.77,2,0,0.0
16836,2,165,39,252.0,126.0,11,7.6,2,0,0.0
17781,2,34,159,188.0,94.0,12,8.45,2,0,0.0
17674,2,672,74,551.0,276.0,19,11.31,2,0,0.0
14265,2,330,109,530.0,265.0,31,1.3,2,0,0.0
13989,2,1313,65,1266.0,633.0,33,4.32,2,0,0.0
13173,2,277,4,354.0,177.0,41,8.64,2,0,0.0
16229,2,318,87,1011.0,506.0,46,2.72,2,0,0.0
14346,2,605,120,1022.0,511.0,55,2.98,2,0,0.0
14985,2,256,198,292.0,146.0,78,1.94,2,0,0.0
14053,2,215,124,260.0,130.0,2,11.67,2,0,0.0
17414,2,2100,43,778.0,389.0,5,28.2,2,0,0.0
13404,2,111,1,252.0,126.0,11,21.1,2,0,0.0
17666,2,596,3,728.0,364.0,14,3.59,2,0,0.0
13460,2,286,29,183.0,92.0,16,1.25,2,0,0.0
14813,2,66,369,153.0,77.0,25,0.0,2,0,0.0
14780,2,310,54,448.0,224.0,26,0.92,2,0,0.0
14023,2,345,7,584.0,292.0,30,8.07,2,0,0.0
17267,2,158,127,317.0,159.0,37,0.0,2,0,0.0
13744,2,1153,95,1081.0,541.0,54,3.18,2,0,0.0
13122,2,585,94,922.0,461.0,54,2.7,2,0,0.0
14651,2,343,67,654.0,327.0,95,1.43,2,0,0.0
15068,2,364,46,553.0,277.0,96,2.04,2,0,0.0
14836,2,43,10,99.0,50.0,4,5.0,2,0,0.0
15330,2,1312,32,715.0,358.0,10,2.33,2,0,0.0
16119,2,240,8,423.0,212.0,14,4.27,2,0,0.0
17430,2,190,32,266.0,133.0,14,25.54,2,0,0.0
15690,2,408,4,240.0,120.0,19,5.33,2,0,0.0
13248,2,305,124,466.0,233.0,25,2.56,2,0,0.0
15163,2,186,18,304.0,152.0,29,6.18,2,0,0.0
16070,2,457,22,852.0,426.0,32,0.28,2,0,0.0
15478,2,575,40,1400.0,700.0,34,0.37,2,0,0.0
13726,2,1054,38,1080.0,540.0,39,1.49,2,0,0.0
15990,2,443,44,792.0,396.0,52,4.76,2,0,0.0
18143,2,570,116,1000.0,500.0,59,0.42,2,0,0.0
17254,2,251,4,271.0,136.0,100,0.09,2,0,0.0
12897,2,110,204,217.0,109.0,3,32.33,2,0,0.0
15863,2,19,25,69.0,35.0,18,9.82,2,0,0.0
14162,2,142,173,289.0,145.0,25,4.92,2,0,0.0
12424,2,740,162,1761.0,881.0,30,0.0,2,0,0.0
16616,2,370,15,500.0,250.0,31,4.44,2,0,0.0
12635,2,1162,89,1509.0,755.0,95,0.66,2,0,0.0
15919,2,385,19,526.0,263.0,103,2.88,2,0,0.0
17566,2,497,8,870.0,435.0,113,0.12,2,0,0.0
14179,2,319,40,702.0,351.0,135,0.07,2,0,0.0
14987,2,128,15,326.0,163.0,2,116.33,2,0,0.0
